name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc,alpha_co_cloudy,X_co_cloudy,alpha_co_semi_analytical,X_co_semi_analytical
gal388,firebox,3.0,0.971838,0.879804,0.907517,0.677711,3698480000.0,477301000.0,0.129201,0.0904023,0.151062,0.0916576,73596900.0,13826800.0,2.40972,31980400000.0,2.79951e+43,5.34264e+43,0,0.143521,0.163621,5369560.0,846.492,1451.71,2298.2,67.0517,204.584,271.636,35628.8,34055.3,69684.1,1300.0,1700.0,0.167516,0.0997959,30.5224,7643.94,2201.52,2189.69,32.6697,9.82234e+41,1.64438e+41,5.86766e+40,13472.7,19391.8,10756.3,3043.08,448.382,37.3612,2.18022,0.126169,441.28,1.57101e+40,1.30882e+40,4.87172e+40,1.63283e+40,1.54416e+41,3.15205e+40,1.11001e+40,3041.95,4348.91,2380.77,663.158,98.0504,8.34216,0.514803,0.0330359,99.6477,3.26112e+39,2.26415e+39,6.346529999999999e+39,2.1271799999999998e+39,1026.2827792498904,6.4655815092743094e+22,5462.668952771159,3.44148144024583e+23
gal390,firebox,3.0,0.0,0.186734,0.122994,0.153545,4180980000.0,113181000.0,0.0363893,0.0442841,0.0508566,0.0454458,1226250.0,214703.0,0.00736122,31775200000.0,1.75483e+42,1.26856e+43,0,0.0406564,0.0566647,39013.9,479.558,454.399,933.957,42.857,67.9883,110.845,20.3242,359.336,379.66,1700.0,1500.0,0.0624872,0.0452801,0.222541,13097.2,14878.0,14906.8,0.780283,5.3471300000000006e+41,6.12041e+40,2.19739e+40,31.0915,46.8789,23.7212,5.74415,0.767915,0.0647334,0.00490984,0.000554898,0.973391,2.25795e+39,1.48607e+39,9.4029e+39,3.1516e+39,2.21535e+39,2.63012e+38,9.737380000000001e+37,6.01027e-09,6.47624e-09,2.99753e-09,7.54386e-10,1.15037e-10,1.48065e-11,4.57193e-12,2.84226e-12,7.46235e-10,3.09105e+36,1.76969e+37,1.04927e+38,3.51673e+37,6905.520801505235,4.350478104948298e+23,39440.03988228294,2.484722512583825e+24
gal386,firebox,3.0,0.405848,0.330706,0.789074,2.22634,7092420000.0,971950000.0,0.150204,0.0928824,0.157317,0.0961893,62465500.0,15658300.0,3.94301,32068900000.0,2.43433e+43,8.02024e+43,0,0.15147,0.157926,4359290.0,2259.19,2258.65,4517.84,189.517,330.825,520.342,3346.61,6503.3,9849.92,2300.0,2700.0,0.174022,0.116227,19.895,17974.1,4508.83,4505.36,10.0126,2.0896399999999998e+42,3.28193e+41,1.18003e+41,17233.3,24643.1,13124.1,3497.85,500.705,39.9586,2.04887,0.100138,550.836,2.82322e+40,2.64986e+40,8.94233e+40,2.99712e+40,1.44396e+41,2.91341e+40,1.03767e+40,10163.1,14430.5,7728.38,2084.07,300.103,23.7658,1.1811,0.0531861,323.217,2.54811e+39,2.76831e+39,7.43459e+39,2.4918299999999998e+39,908.6071733214185,5.724225191924936e+22,3624.6975332640877,2.2835594459563754e+23
gal393,firebox,3.0,0.362377,0.114269,0.157282,0.385739,3310060000.0,306996000.0,0.0976004,0.0641462,0.10963,0.0647645,19763300.0,7046350.0,0.750965,31649000000.0,5.00944e+42,2.14516e+43,0,0.10606,0.1123,999934.0,879.473,1012.11,1891.59,65.5838,138.398,203.982,8055.64,8863.58,16919.2,1900.0,1900.0,0.107578,0.06607,8.70652,10075.8,4159.16,4151.9,15.5344,6.58034e+41,8.77263e+40,3.1415e+40,3297.59,4882.49,2547.86,650.974,90.5467,7.3737,0.447739,0.032948,99.4209,8.494159999999999e+39,4.3651e+39,2.41372e+40,8.08976e+39,6.61521e+40,9.50938e+39,3.36487e+39,533.973,780.829,406.646,104.128,14.5853,1.20029,0.0743686,0.00568407,16.2414,1.33164e+39,3.21834e+38,1.1544599999999999e+39,3.8692e+38,2136.818100491571,1.3461954033096897e+23,5993.255680663758,3.7757510788181674e+23
gal394,firebox,3.0,0.721946,0.817127,2.38121,2.0279,3275540000.0,503534000.0,0.137279,0.101609,0.163182,0.102598,93370100.0,11233000.0,2.02996,31628000000.0,5.08301e+43,1.8442899999999998e+44,0,0.158029,0.182848,6810780.0,1013.65,1990.17,3003.82,72.0612,265.329,337.39,0.159223,161.07,161.229,900.0,1300.0,4.29639,0.120382,0.0116661,244501000.0,19415.7,19360.5,0.0690634,2.26909e+42,4.2668000000000005e+41,1.53416e+41,10183.9,14873.1,7954.73,2113.83,287.93,21.3558,1.05981,0.0508422,313.29,2.63034e+40,4.89372e+40,1.38506e+41,4.64214e+40,2.84288e+38,1.43112e+36,4.86993e+35,8.727370000000001e-18,1.05128e-18,3.0914000000000003e-19,1.31478e-19,6.8692e-20,4.1040499999999994e-20,2.7038199999999997e-20,1.89276e-20,1.05155e-17,1.20396e+32,1.8288e+35,2.5071700000000002e+35,8.406949999999999e+34,1103.0155441432064,6.9489979281022004e+22,9168.403067587074,5.7760939325798566e+23
gal396,firebox,3.0,0.0,0.0120783,0.0487053,0.0282213,3301910000.0,293963000.0,0.0817201,0.0719269,0.0900775,0.0745529,5053160.0,1621330.0,0.118567,31618100000.0,1.12509e+42,8.74032e+42,0,0.0835414,0.0853337,216776.0,266.363,668.114,934.477,32.2946,119.524,151.819,20561.1,29901.1,50462.2,1100.0,1500.0,0.0971035,0.0826843,10.271,7377.9,4057.62,4043.74,24.8181,3.0521700000000003e+41,3.41998e+40,1.22053e+40,533.336,809.925,416.15,102.793,13.7841,1.11734,0.0749804,0.00685001,15.8887,3.7921e+39,1.102e+39,7.620109999999999e+39,2.5539299999999997e+39,3.96333e+40,5.58677e+39,1.9696299999999998e+39,12.2031,18.8711,9.51937,2.25263,0.290347,0.023455,0.001661,0.000173779,0.369809,7.06525e+38,1.46444e+38,5.64682e+38,1.89256e+38,3039.9785501072492,1.915186486567567e+23,9474.627626861866,5.969015404922976e+23
gal395,firebox,3.0,0.959006,0.943149,0.929193,0.372841,3633660000.0,195010000.0,0.0597029,0.0521749,0.071818,0.0567104,33081700.0,1986220.0,0.164103,31622700000.0,2.0585399999999998e+43,4.43721e+43,0,0.0655847,0.0763165,1365090.0,732.13,998.191,1730.32,75.6271,169.609,245.236,170557.0,103893.0,274449.0,900.0,1100.0,0.0818895,0.0632838,44.1271,5993.47,2228.59,2150.67,71.4792,1.25095e+42,1.85891e+41,6.6218e+40,650.429,930.45,509.469,144.754,23.4309,2.28621,0.18279,0.0188932,21.1385,9.08151e+39,8.065989999999999e+39,4.20408e+40,1.40908e+40,2.62803e+41,4.7237599999999995e+40,1.65615e+40,31.442,52.9507,29.2362,7.64345,1.09019,0.101028,0.00811658,0.000755557,1.08441,2.5840599999999998e+39,1.9066e+39,8.194489999999999e+39,2.74663e+39,3053.7076298873512,1.923835806829031e+23,50861.35458289837,3.204265338722597e+24
gal397,firebox,3.0,0.280649,0.0393317,0.0734322,0.512251,4156810000.0,429236000.0,0.127248,0.0898007,0.133462,0.0897559,6014220.0,4935130.0,1.58816,31605400000.0,2.2478e+42,2.44739e+43,0,0.131154,0.128037,388054.0,413.117,708.25,1121.37,38.3085,107.874,146.183,70.511,637.083,707.594,2500.0,2500.0,0.114385,0.0907706,4.02656,5549.53,6578.33,6577.96,1.45336,5.70986e+41,7.37027e+40,2.65971e+40,7431.6,10795.5,5809.72,1569.77,229.347,18.8359,1.10562,0.0772482,226.2,7.494969999999999e+39,3.98333e+39,2.0814699999999999e+40,6.97629e+39,9.812339999999999e+39,1.3658699999999998e+39,4.88977e+38,6.62751,9.72,4.67205,1.06078,0.131804,0.0102645,0.00070838,7.85147e-05,0.211138,1.5785999999999999e+38,5.843090000000001e+37,2.2630199999999998e+38,7.58452e+37,664.0736853436675,4.183664217665106e+22,809.2766026158565,5.098442596479896e+22
gal398,firebox,3.0,0.304473,0.280969,0.217036,0.14331,3419550000.0,224068000.0,0.07188,0.0599067,0.0774195,0.0606074,17837500.0,4408920.0,3.77161,31457800000.0,6.75207e+42,1.90745e+43,0,0.0756393,0.0768397,816713.0,658.316,930.45,1588.77,49.9591,128.176,178.135,83908.9,48796.4,132705.0,1100.0,1300.0,0.078846,0.058121,27.1434,4196.33,2416.43,2378.13,50.136,7.90719e+41,1.0375800000000001e+41,3.6946899999999997e+40,9567.93,12221.7,6911.98,2142.33,372.7,33.4646,1.52742,0.0477977,515.611,6.73452e+39,3.33523e+39,2.00931e+40,6.734379999999999e+39,1.17346e+41,1.68435e+40,5.889409999999999e+39,8419.76,10503.9,6032.19,1924.98,342.927,30.9429,1.36272,0.0354828,479.617,1.64651e+39,3.29706e+38,1.473e+39,4.9366499999999996e+38,460.80186623438925,2.903051757276652e+22,1864.3008466826157,1.1745095334100479e+23
gal400,firebox,3.0,0.0,1.5602,3.56839,0.605533,3407770000.0,220480000.0,0.0611013,0.0583943,0.072436,0.0590117,36918600.0,1653680.0,0.295949,31313300000.0,4.28078e+43,1.2307e+44,0,0.0666912,0.0859501,1776270.0,1016.71,2274.74,3291.45,75.4656,310.048,385.513,1.91217,1630.56,1632.47,300.0,900.0,0.335836,0.0732269,0.761963,3152910.0,15688.3,16149.7,0.239336,1.88889e+42,3.2933900000000002e+41,1.17177e+41,1793.78,2393.0,1295.27,373.794,63.6915,6.38666,0.414286,0.0281148,67.708,1.41181e+40,1.9798699999999999e+40,8.7482e+40,2.93229e+40,1.41998e+39,4.6846e+37,1.60892e+37,2.7867099999999996e-20,2.6202199999999998e-21,7.28184e-22,3.25171e-22,1.91837e-22,1.33543e-22,9.650450000000001e-23,6.715360000000001e-23,5.3791899999999994e-20,9.99108e+33,1.4675200000000002e+37,4.68268e+37,1.56783e+37,921.8967766392757,5.8079496928274365e+22,20581.45368997313,1.2966315824683072e+24
gal403,firebox,3.0,0.216069,0.29149,0.258995,0.136391,2914870000.0,255225000.0,0.081792,0.0723049,0.0866655,0.0740459,15516500.0,1922640.0,0.112699,31203700000.0,7.30999e+42,1.96489e+43,0,0.0805529,0.0973071,734360.0,616.62,1044.81,1661.43,43.8733,139.774,183.647,62139.7,60560.6,122700.0,900.0,1100.0,0.109558,0.075976,12.8243,7669.38,2442.08,2424.8,43.145,7.00823e+41,9.50445e+40,3.37719e+40,500.723,753.974,390.921,98.2586,13.4035,1.11409,0.0758695,0.00661529,14.9304,8.45476e+39,3.8008999999999995e+39,2.25216e+40,7.548089999999999e+39,6.57879e+40,1.0974e+40,3.83642e+39,62.1326,93.4196,47.633,11.6399,1.52093,0.117654,0.007016,0.000533519,1.91461,1.25266e+39,3.4628e+38,1.3425199999999999e+39,4.49771e+38,3839.727753668196,2.4190284848109632e+23,30988.19107570453,1.9522560377693853e+24
gal402,firebox,3.0,0.0,0.0622315,0.0666723,0.111097,3630130000.0,152630000.0,0.0456334,0.0449198,0.0543541,0.044589,3131680.0,1168650.0,0.0285389,31217000000.0,1.2391499999999999e+42,1.0361899999999999e+43,0,0.0458223,0.0650398,88278.6,361.054,487.223,848.277,26.6985,66.3674,93.0659,3237.44,5687.47,8924.91,1500.0,1700.0,0.0696372,0.0469309,13.2787,11897.0,4696.7,4659.43,9.84796,4.72635e+41,5.287229999999999e+40,1.8901099999999998e+40,122.585,182.812,92.8597,22.7701,3.07848,0.26125,0.0195807,0.00211052,3.77378,3.3356699999999996e+39,1.4580999999999998e+39,1.0751399999999999e+40,3.60343e+39,4.35616e+40,6.10944e+39,2.15315e+39,17.874,26.108,13.3887,3.35441,0.462701,0.0389648,0.00273339,0.000263866,0.551822,4.8193199999999994e+38,1.51484e+38,7.02532e+38,2.35462e+38,9533.38499816454,6.0060325488436604e+23,25547.008198392952,1.609461516498756e+24
gal399,firebox,3.0,0.796096,0.544813,0.563872,0.610643,4520730000.0,332552000.0,0.0799059,0.0791587,0.102989,0.0800372,37260600.0,11266600.0,1.39642,31412200000.0,1.22974e+43,4.00733e+43,0,0.0862794,0.108062,2124560.0,1250.9,1106.91,2357.82,97.8235,154.871,252.695,5895.76,5763.99,11659.7,2100.0,2300.0,0.145556,0.086169,18.4132,6965.68,3437.54,3429.25,13.2897,1.2172599999999999e+42,1.69383e+41,6.04561e+40,6127.03,8959.38,4697.13,1215.11,170.343,13.7803,0.805248,0.0547818,186.53,1.3324199999999998e+40,8.178569999999999e+39,3.56587e+40,1.19514e+40,1.11631e+41,1.92679e+40,6.800519999999999e+39,3779.79,5563.82,2904.09,742.161,101.816,7.98733,0.441059,0.026966,113.894,2.43895e+39,9.4691e+38,2.86488e+39,9.601979999999999e+38,1838.8354553511244,1.1584663368712084e+23,6081.347732914643,3.831249071736225e+23
gal404,firebox,3.0,0.0205757,0.0251134,0.030384,0.180981,3142420000.0,251503000.0,0.0762143,0.0486956,0.0778701,0.0442947,2340520.0,1995170.0,0.210906,31200300000.0,8.05431e+41,1.27292e+43,0,0.0778351,0.0787762,75420.6,299.749,230.148,529.896,28.8292,36.5234,65.3526,36.0142,37.6865,73.7007,7700.0,8100.0,0.0743742,0.0451987,2.57878,10990.9,10901.2,10972.3,1.03868,3.8587e+41,4.42689e+40,1.59558e+40,870.112,1293.0,658.47,161.8,21.5923,1.73874,0.117059,0.011957,26.0618,3.1746399999999997e+39,1.6431399999999998e+39,1.23041e+40,4.12383e+39,4.1833099999999998e+40,5.07757e+39,1.82846e+39,67.2459,100.22,50.48,12.2267,1.63277,0.136422,0.00980839,0.000998976,2.09812,3.7949599999999995e+38,1.4742699999999999e+38,7.359449999999999e+38,2.46661e+38,2293.0036592990327,1.4445923053583907e+23,2689.906586738259,1.694641149645103e+23
gal407,firebox,3.0,1.04521,0.549992,0.381809,0.130919,4205050000.0,211732000.0,0.0550975,0.0477586,0.060513,0.0481181,10356900.0,1150970.0,0.0580319,31100700000.0,9.423669999999999e+42,2.35096e+43,0,0.0591271,0.0580879,359258.0,1118.95,797.344,1916.3,86.7536,111.607,198.36,9080.03,3644.73,12724.8,2500.0,3100.0,0.0547848,0.0500449,19.2505,8683.37,5867.63,5823.67,16.4926,1.14585e+42,1.4756800000000001e+41,5.240879999999999e+40,234.919,349.96,184.537,47.8418,6.85275,0.596136,0.0429651,0.00413589,7.25493,7.36636e+39,3.6649899999999995e+39,2.31056e+40,7.74418e+39,2.90797e+41,4.18877e+40,1.4655499999999999e+40,28.1785,44.4586,23.6015,6.00667,0.848033,0.0770725,0.00625149,0.000656419,0.856777,1.99354e+39,7.81062e+38,4.2295799999999996e+39,1.41758e+39,4899.433421732597,3.086643055691536e+23,44087.11087651488,2.7774879852204375e+24
gal405,firebox,3.0,0.932301,0.751773,0.817438,0.164684,4179240000.0,325815000.0,0.0946322,0.0746251,0.101264,0.0752656,39962700.0,5034490.0,0.420523,31172300000.0,1.8445799999999998e+43,4.12247e+43,0,0.0995824,0.101576,2068810.0,1076.37,1489.83,2566.2,91.5843,217.525,309.109,187970.0,80158.4,268128.0,1100.0,1300.0,0.105331,0.0803543,32.7059,5448.11,1562.94,1527.85,75.0394,1.04966e+42,1.55587e+41,5.55368e+40,1670.63,2405.2,1282.29,343.423,50.4836,4.33047,0.274621,0.0203937,52.8332,1.04279e+40,8.25799e+39,4.1495699999999997e+40,1.3908e+40,2.623e+41,4.44752e+40,1.55566e+40,1120.94,1622.54,864.449,230.897,33.5597,2.84298,0.179497,0.0129985,35.2102,4.03858e+39,1.55582e+39,5.80032e+39,1.94414e+39,3013.5278308183138,1.8985225334155377e+23,23920.736488630035,1.5070063987836922e+24
gal408,firebox,3.0,0.417807,0.304762,0.229219,0.0759981,3256970000.0,292732000.0,0.0787772,0.0609468,0.0818868,0.0610264,14151400.0,1903090.0,0.350358,31077900000.0,7.176739999999999e+42,1.98167e+43,0,0.0757087,0.0823315,646525.0,467.473,877.88,1345.35,44.7896,136.018,180.807,41983.1,39854.3,81837.4,1100.0,1300.0,0.0917692,0.0645012,25.2009,5248.53,2096.19,2071.92,35.4636,5.5825700000000005e+41,7.21438e+40,2.5666299999999997e+40,1136.24,1517.06,759.067,192.933,26.8576,2.0788,0.108719,0.00701417,38.9535,5.51205e+39,2.76605e+39,1.88239e+40,6.308849999999999e+39,9.32959e+40,1.49106e+40,5.19558e+39,75.7462,117.264,61.5532,15.4998,2.12724,0.182716,0.013196,0.0012169,2.27977,1.41313e+39,3.1357e+38,1.47845e+39,4.9539e+38,1674.901429275505,1.0551879004435682e+23,12454.587059072028,7.846389847215377e+23
gal406,firebox,3.0,0.0,0.012546,0.00627299,1.0017,3785810000.0,234870000.0,0.0743882,0.0486943,0.089824,0.0490893,2630320.0,938222.0,0.0709256,31119600000.0,1.93814e+42,2.3749199999999997e+43,0,0.0821342,0.101172,113163.0,153.85,275.578,429.428,15.5893,43.9254,59.5147,4063.67,1589.49,5653.16,1500.0,1900.0,0.113055,0.0451493,9.06683,14634.2,4445.38,4439.08,11.0333,7.405190000000001e+41,8.98988e+40,3.2474e+40,310.697,468.07,234.994,55.9543,7.13576,0.538371,0.0304961,0.00218618,9.17532,5.3675799999999997e+39,4.12783e+39,2.14958e+40,7.20454e+39,3.06063e+40,4.2434399999999997e+39,1.49937e+39,294.226,443.391,222.974,53.2069,6.79343,0.511577,0.028537,0.00191884,8.66291,6.23551e+38,1.2715899999999999e+38,4.3743499999999996e+38,1.4660699999999999e+38,3019.733051815756,1.9024318226439262e+23,8465.868675912545,5.3334972658249035e+23
gal410,firebox,3.0,0.426166,0.790367,0.606634,0.338669,2693360000.0,333521000.0,0.103381,0.0852624,0.111435,0.0857017,41775100.0,8712660.0,1.25525,30810200000.0,1.6188699999999998e+43,3.73198e+43,0,0.1049,0.123401,2456130.0,805.378,1208.96,2014.34,64.021,170.561,234.582,30317.8,27442.3,57760.2,1300.0,1500.0,0.149618,0.0909657,23.2625,7206.71,2539.93,2532.31,30.1366,8.38582e+41,1.30758e+41,4.65355e+40,5357.26,7700.31,4140.65,1126.11,167.341,14.1802,0.85374,0.0572448,168.177,1.0923599999999999e+40,6.91636e+39,2.99986e+40,1.00543e+40,1.13072e+41,2.19186e+40,7.71403e+39,2026.89,2972.93,1532.24,384.76,51.7069,4.00726,0.222519,0.0140933,62.1685,2.5212099999999998e+39,1.2281199999999999e+39,3.71993e+39,1.24681e+39,1626.3276376356569,1.0245864117104639e+23,7797.848153720372,4.912644336843834e+23
gal412,firebox,3.0,0.225477,0.800625,0.770523,0.352099,3188060000.0,347547000.0,0.106901,0.0775894,0.116518,0.0780996,32068900.0,5808430.0,1.25165,30670400000.0,1.94819e+43,4.50928e+43,0,0.113658,0.11974,1700570.0,548.746,885.997,1434.74,43.4421,124.783,168.225,33400.1,17586.5,50986.6,1500.0,2300.0,0.122613,0.0879846,26.8465,6585.16,2828.6,2797.08,31.6315,8.634700000000001e+41,1.40677e+41,5.021499999999999e+40,5879.58,8689.37,4603.47,1205.86,171.554,14.0836,0.836227,0.0565088,176.768,1.04097e+40,9.016609999999999e+39,3.94684e+40,1.3228399999999998e+40,2.58388e+41,5.55495e+40,1.95172e+40,390.174,560.432,293.519,76.3255,10.9252,0.915101,0.0550357,0.00386566,12.7991,4.19634e+39,3.2836699999999995e+39,1.11038e+40,3.72175e+39,987.8987954921951,6.223762411600829e+22,5454.284149548097,3.4361990142153014e+23
gal417,firebox,3.0,0.0706651,0.1029,0.0702412,0.0854897,2912980000.0,667768000.0,0.188295,0.150269,0.193797,0.150647,49034800.0,15265500.0,3.36032,30358100000.0,5.2380699999999995e+42,2.17842e+43,0,0.195035,0.210101,3706340.0,462.135,1211.43,1673.57,35.3646,167.638,203.003,37722.5,40446.3,78168.9,1500.0,1700.0,0.214932,0.16143,14.2553,4989.41,1795.4,1798.78,33.616,3.27837e+41,4.660419999999999e+40,1.6619799999999998e+40,16507.3,23669.4,12334.5,3179.77,441.972,34.3668,1.64917,0.0742808,549.36,9.649089999999999e+39,3.29417e+39,1.5334e+40,5.13928e+39,6.2215e+40,1.0782399999999999e+40,3.77773e+39,8043.06,11769.1,6117.65,1548.72,207.286,15.4678,0.755537,0.0353755,245.999,2.92287e+39,5.00557e+38,1.2496299999999999e+39,4.18798e+38,924.7726763310778,5.82606786088579e+22,2970.491843002793,1.8714098610917595e+23
gal411,firebox,3.0,0.625008,0.552526,0.735416,0.234773,3697980000.0,127218000.0,0.0422583,0.0384873,0.0562264,0.0409866,16447600.0,577947.0,0.0295034,30744500000.0,1.3562699999999998e+43,3.41685e+43,0,0.0452135,0.0650109,533039.0,780.493,704.29,1484.78,80.1918,115.64,195.831,69470.0,23890.1,93360.1,1300.0,1900.0,0.0682991,0.0461719,27.9856,10450.3,2824.39,2751.03,45.6188,1.2828799999999999e+42,1.80581e+41,6.43249e+40,130.895,196.332,109.336,31.1914,5.019,0.498294,0.0434631,0.00490648,4.31893,7.20338e+39,6.2701e+39,3.47138e+40,1.1635e+40,2.9560800000000002e+41,4.64563e+40,1.62247e+40,115.047,172.657,97.0241,28.082,4.58742,0.460125,0.0401617,0.0043991,3.79209,2.8063799999999996e+39,1.2880299999999999e+39,5.92617e+39,1.9863099999999998e+39,4415.348179838802,2.7816693532984454e+23,125654.91424424156,7.916259597387219e+24
gal415,firebox,3.0,0.0,0.178168,0.148465,0.542407,4066050000.0,328645000.0,0.101139,0.0774416,0.113919,0.077791,7955690.0,2620660.0,0.253003,30548100000.0,4.36058e+42,2.30451e+43,0,0.109262,0.121885,371258.0,808.384,816.658,1625.04,65.8841,116.58,182.464,2414.45,2594.2,5008.66,2700.0,3100.0,0.122094,0.0828362,3.70751,8029.0,6618.03,6632.93,8.50462,7.24197e+41,9.59726e+40,3.44641e+40,1106.24,1610.21,843.419,219.06,31.2828,2.6132,0.161761,0.0126471,33.9595,8.53325e+39,4.7111799999999995e+39,2.39811e+40,8.03749e+39,6.36772e+40,9.00749e+39,3.2058499999999997e+39,105.617,155.794,78.4159,18.9721,2.5047,0.197927,0.0119015,0.000924419,3.31938,1.22174e+39,3.42387e+38,1.24007e+39,4.15611e+38,2368.9796065953137,1.4924571521550476e+23,7191.649190049176,4.5307389897309804e+23
gal414,firebox,3.0,0.0,0.151687,0.123042,0.311922,2962900000.0,190583000.0,0.0705035,0.0447367,0.0817891,0.0460363,5300120.0,1541280.0,0.349273,30561000000.0,2.7582199999999997e+42,1.5111e+43,0,0.076589,0.0841149,242627.0,631.91,530.55,1162.46,52.0023,77.2554,129.258,1815.09,1905.83,3720.92,2900.0,3100.0,0.0686339,0.0505682,5.47711,13974.0,6862.58,6869.23,7.37385,6.0092800000000005e+41,7.46742e+40,2.67743e+40,1679.17,2444.02,1289.15,338.039,48.7833,4.06098,0.239374,0.0160053,51.991,5.40352e+39,2.6576099999999998e+39,1.5551599999999999e+40,5.2123499999999996e+39,8.917879999999999e+40,1.19206e+40,4.22258e+39,8.81817,13.4532,6.72814,1.59352,0.207237,0.0172091,0.00129025,0.000139679,0.283709,9.30533e+38,2.82741e+38,1.26914e+39,4.25383e+38,917.8820488693818,5.782656907877106e+22,3156.3927416521256,1.988527427240839e+23
gal416,firebox,3.0,0.0976158,0.125239,0.211578,0.170644,3902250000.0,198128000.0,0.0655158,0.0537263,0.0787576,0.0555115,8985930.0,1889840.0,0.135735,30489200000.0,3.72996e+42,1.58602e+43,0,0.0684878,0.0835392,347517.0,1198.16,731.39,1929.56,107.745,110.093,217.838,5167.07,2529.38,7696.46,2900.0,3900.0,0.0926121,0.0623324,7.41468,8461.33,6307.92,6303.64,12.4414,7.06453e+41,9.00628e+40,3.2201299999999998e+40,573.315,842.625,433.776,109.451,15.1429,1.2739,0.0946164,0.0116597,17.4897,6.40039e+39,3.29335e+39,1.9024e+40,6.37616e+39,2.02276e+41,3.06214e+40,1.0842e+40,26.9037,39.7092,20.2058,4.98188,0.67651,0.0568288,0.00403334,0.000397282,0.851407,2.52514e+39,1.1289899999999999e+39,4.30465e+39,1.4428e+39,3296.3379642953696,2.076692917506083e+23,15673.6349127443,9.87438999502891e+23
gal418,firebox,3.0,1.46322,1.05974,0.727621,0.462951,3414660000.0,301862000.0,0.0954407,0.0752241,0.109645,0.0758373,47819700.0,8447400.0,0.763425,30332600000.0,2.68432e+43,5.06572e+43,0,0.105229,0.122264,2949330.0,1202.93,1324.28,2527.2,84.6749,175.72,260.395,27673.7,22751.3,50425.0,1500.0,1900.0,0.122919,0.0756693,40.7213,7138.63,3160.71,3142.9,28.7925,1.08915e+42,1.68036e+41,5.98827e+40,3336.57,4929.27,2685.1,735.658,111.557,10.2254,0.711264,0.0546717,107.063,1.37049e+40,8.95586e+39,3.67166e+40,1.2306e+40,1.95736e+41,3.82998e+40,1.346e+40,1770.81,2598.32,1421.38,393.571,60.5949,5.65739,0.394193,0.0295969,57.9644,3.1667099999999997e+39,1.8674999999999998e+39,6.78133e+39,2.2729999999999998e+39,2531.7616594286947,1.5950098454400778e+23,14331.99363418121,9.029155989534163e+23
gal409,firebox,3.0,2.09233,1.00272,0.882169,0.474997,4995090000.0,211439000.0,0.0460152,0.0322671,0.0527975,0.032687,31478800.0,796175.0,0.0407641,30929600000.0,2.24867e+43,5.06076e+43,0,0.0492101,0.0566557,1015490.0,2403.29,1602.0,4005.29,204.637,235.595,440.232,144139.0,49054.0,193193.0,1300.0,1700.0,0.060532,0.0350492,46.0282,13124.1,2483.64,2402.42,65.7108,2.10039e+42,2.85891e+41,1.0174300000000001e+41,166.887,245.754,132.253,35.6064,5.38673,0.501356,0.038253,0.00363439,5.45021,1.1239399999999998e+40,8.53811e+39,4.96224e+40,1.66317e+40,4.99986e+41,8.01844e+40,2.7896e+40,63.0926,101.592,55.8922,14.9048,2.23,0.216661,0.0183455,0.00180967,2.07444,3.97838e+39,1.9522999999999998e+39,1.0044899999999999e+40,3.36684e+39,4770.743077651345,3.0055681389203473e+23,188623.43981256778,1.188327670819177e+25
